CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend
27140,,Roger,,Holt,,9271 Prestwick Ave.,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0191,7/25/1968,Partial College,Manual,M,S,1,0,1,1,21844,64
22328,,Grace,D,Anderson,,8826 Kinross Drive,,Burien,Washington,United States,98168,237-555-0198,7/2/1974,Graduate Degree,Skilled Manual,F,S,1,0,0,0,56356,46
26331,,Melanie,K,Powell,,3187 Concord Place,,Bremerton,Washington,United States,98312,150-555-0195,9/4/1967,Bachelors ,Skilled Manual,F,M,1,1,2,2,30308,63
17136,,Glenn,L,Ye,,661 Cardinal Dr,,Beaverton,Oregon,United States,97005,599-555-0144,8/27/1946,Bachelors ,Management,M,S,1,4,0,5,103561,67
26043,,Jodi,,Becker,,9183 J Ave,,Bremerton,Washington,United States,98312,141-555-0181,8/8/1956,Partial High School,Skilled Manual,F,M,1,2,0,2,91818,55
14953,,Adrienne,,Gill,,7532 Erie Dr,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0151,6/14/1963,Partial High School,Manual,F,S,1,2,2,3,23421,55
23835,,Marcus,,Jackson,,8040 Hill Ct,,Grossmont,California,United States,91941,397-555-0155,8/11/1972,Graduate Degree,Professional,M,M,0,0,0,1,116147,88
25276,,Mackenzie,G,Richardson,,2422 Brookview Drive,,Yakima,Washington,United States,98901,171-555-0149,7/8/1976,Partial College,Skilled Manual,F,S,0,1,0,0,35729,46
13306,,Kaitlyn,,Cox,,6891 Relis Valley Road,,Santa Monica,California,United States,90401,376-555-0167,11/28/1955,High School,Professional,F,M,0,0,3,4,62331,77
24639,,Ian,L,Moore,,3432 NE 3rd Court,,Haney,British Columbia,Canada,V2W 1W2,124-555-0176,11/6/1941,Bachelors ,Management,M,M,1,2,0,3,73452,66
18237,,Nicole,M,Russell,,5587 D St.,,Cliffside,British Columbia,Canada,V8Y 1L1,150-555-0156,4/12/1958,Graduate Degree,Professional,F,M,1,0,0,5,129314,60
23532,,Brett,,Martinez,,252 Hemlock Drive,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0111,3/15/1960,Partial College,Skilled Manual,M,M,1,1,0,1,103304,84
29393,,Sheena,,Rai,,"66, rue de Fontfroide",,Orly,Val de Marne,France,94310,1 (11) 500 555-0114,11/13/1963,Partial College,Clerical,F,S,0,0,2,2,62781,60
25986,,Isabel,L,Bryant,,1567 Midway Ct,,Sedro Woolley,Washington,United States,98284,321-555-0166,1/24/1963,Graduate Degree,Professional,F,M,0,0,2,3,81140,65
14061,,Naomi,J,Torres,,6374 Las Palmas,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0115,7/2/1965,Bachelors ,Professional,F,M,1,4,5,5,118399,106
18427,,Justin,,Diaz,,6386 Holiday Hill Dr,,Lebanon,Oregon,United States,97355,592-555-0152,4/23/1953,Graduate Degree,Management,M,M,1,2,0,3,123652,80
12274,,Javier,R,Torres,,"82, cours Mirabeau",,Paris,Seine (Paris),France,75017,1 (11) 500 555-0119,9/26/1970,High School,Manual,M,S,1,0,2,2,20487,83
11929,,Virginia,,Gonzalez,,7566 Keller Ridge Dr.,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0188,2/12/1946,Partial College,Clerical,F,S,1,2,0,2,57709,49
14342,,Beth,L,Ruiz,,835 Magic Dr.,,Ballard,Washington,United States,98107,190-555-0177,3/26/1979,High School,Skilled Manual,F,S,0,2,0,0,50247,46
12480,,Meredith,,Alvarez,,"20, rue Saint-Lazare",,Lille,Nord,France,59000,1 (11) 500 555-0172,4/16/1964,Partial High School,Manual,F,S,1,1,2,5,10809,50
12957,,Isabella,,Lopez,,1259 Ygnacio Valley Road,,Spring Valley,California,United States,91977,496-555-0194,8/26/1962,Bachelors ,Professional,F,S,0,1,0,1,91502,50
14307,,Ross,E,Perez,,2816 Hemlock Drive,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0198,6/5/1961,Partial College,Skilled Manual,M,M,1,1,0,1,92124,79
23655,,Grace,J,Murphy,,5640 Indianhead Way,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0119,11/21/1972,Bachelors ,Professional,F,S,1,3,0,0,113317,50
23470,,Samuel,,Young,,8140 Willbrook Court,,La Jolla,California,United States,92806,127-555-0172,11/10/1964,Graduate Degree,Management,M,S,0,3,2,2,183676,115
22337,,Haley,L,Jenkins,,5464 Janin Pl.,,Colma,California,United States,94014,562-555-0130,4/3/1953,High School,Manual,F,M,0,2,0,2,23053,43
12633,,Shannon,R,Suarez,,4137 E St.,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0136,2/9/1945,Bachelors ,Management,M,M,1,4,4,4,173730,142
11699,,Chase,,Peterson,,4315 Glenside Ct.,,Walla Walla,Washington,United States,99362,369-555-0167,3/16/1963,Bachelors ,Skilled Manual,M,S,0,2,2,4,110604,105
27022,,Anthony,D,Johnson,,4185 Keywood Ct.,,Westminster,British Columbia,Canada,V3L 1H4,730-555-0133,3/12/1955,Partial High School,Clerical,M,S,0,2,0,3,16328,54
15022,,Latasha,C,Gutierrez,,2477 Everett Court,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0186,11/16/1951,Partial College,Clerical,F,M,0,2,0,2,50408,42
15288,,Logan,,Perry,,1308 Mt. Hood Circle,,Chula Vista,California,United States,91910,988-555-0121,3/28/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,81013,74
27838,,Janelle,,Sai,,Viktoria-Luise-Platz 64,,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0111,9/19/1974,Partial High School,Manual,F,M,0,2,0,0,24644,48
20261,,Mariah,,Rivera,,8257 Almondwood Drive,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0197,3/26/1962,Partial College,Skilled Manual,F,M,1,1,0,1,70022,53
26440,,Devin,J,Green,,3169 Estela,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0128,1/14/1972,High School,Management,M,S,0,3,5,5,116410,143
26492,,Ryan,M,Rodriguez,,1691 Boxer Blvd.,,Colma,California,United States,94014,928-555-0180,2/25/1947,Bachelors ,Management,M,M,1,1,1,2,102114,96
23804,,Kristen,A,Ma,,8537 Partridge Dr.,,Bremerton,Washington,United States,98312,942-555-0170,7/7/1958,High School,Skilled Manual,F,M,1,2,0,2,57884,45
22308,,Cassandra,,Lopez,,6897 Pome Court,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0173,8/22/1973,Bachelors ,Skilled Manual,F,M,1,1,1,1,60611,55
22387,,Audrey,S,Romero,,Kulmer Straße 566,,Poing,Saarland,Germany,66041,1 (11) 500 555-0119,11/19/1936,Graduate Degree,Clerical,F,M,1,0,0,1,41782,39
19313,,Charles,,Baker,,"5757, avenue de l´ Union Centrale",,Metz,Moselle,France,57000,1 (11) 500 555-0186,3/11/1967,High School,Manual,M,S,1,1,3,3,12440,83
27698,,Isabella,,Bell,,7280 Greendell Pl,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0157,1/14/1961,Bachelors ,Professional,F,M,1,1,0,1,77862,51
22591,,Jon,G,Becker,,Helsenbergbogen 2,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0155,4/10/1958,Graduate Degree,Clerical,M,S,0,0,0,1,72417,75
27859,,Danny,,Carlson,,Am Kreuz 4164,,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0168,12/25/1942,Partial College,Manual,M,M,1,0,0,1,14047,58
28871,,Jasmine,L,West,,8461 Lodge Drive,,Issaquah,Washington,United States,98027,188-555-0118,9/26/1972,Partial College,Skilled Manual,F,S,1,2,0,0,75074,48
14208,,Eugene,A,Xu,,1773 Lafayette Street,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0154,8/22/1947,High School,Management,M,S,1,4,5,5,168423,146
15665,,Kristi,P,Sai,,"1055, rue Basse-du-Rocher",,Paris,Seine (Paris),France,75009,1 (11) 500 555-0196,7/6/1959,Bachelors ,Clerical,F,M,1,0,0,0,54726,49
28027,,Destiny,P,Hughes,,2305 Ravenwood Drive,,Victoria,British Columbia,Canada,V8V,117-555-0172,11/6/1947,High School,Professional,F,M,0,2,1,2,54592,55
16734,,Emma,,Martinez,,5337 Claudia Dr.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0144,3/23/1938,Bachelors ,Management,F,S,1,2,0,2,51132,40
24396,,Robyn,J,Navarro,,3007 Hooftrail Way,,Concord,California,United States,94519,627-555-0191,6/4/1965,Bachelors ,Management,F,M,1,4,2,2,139866,85
22127,,Marcus,,Thompson,,3260 Fountainhead Court,,Colma,California,United States,94014,239-555-0129,11/9/1938,Graduate Degree,Management,M,M,1,2,0,3,118512,73
12193,,Caleb,M,Simmons,,7450 Olivera Rd,,Newton,British Columbia,Canada,V2M1N7,164-555-0159,2/4/1954,High School,Professional,M,S,1,0,1,3,93147,85
22130,,Xavier,R,Bryant,,3905 Mt. Trinity Court,,San Diego,California,United States,92102,115-555-0174,8/28/1938,Graduate Degree,Management,M,M,1,2,0,5,118630,78
22393,,Chelsea,K,Perez,,Haberstr 18,,München,Hamburg,Germany,80074,1 (11) 500 555-0130,3/16/1954,Partial College,Manual,F,S,0,1,0,2,19743,47
24912,,Krystal,A,Li,,9682 Concord Blvd.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0183,11/27/1972,High School,Management,F,S,0,3,5,5,127761,97
20409,,Sophia,,Young,,3788 Canyon Creek Drive,,Spokane,Washington,United States,99202,146-555-0195,11/17/1977,Partial College,Skilled Manual,F,S,1,2,0,0,51408,42
23154,,Connor,E,Phillips,,1261 Deerfield Dr.,,Walla Walla,Washington,United States,99362,104-555-0115,9/27/1969,Bachelors ,Skilled Manual,M,M,1,0,2,2,52943,100
17562,,Zachary,C,Sharma,,5845 Oil Road,,Concord,California,United States,94519,151-555-0172,11/25/1972,Graduate Degree,Professional,M,M,1,0,0,1,103827,79
26195,,Alyssa,S,Rivera,,3217 Elm St,,National City,California,United States,91950,188-555-0142,3/19/1976,Partial College,Skilled Manual,F,S,1,1,0,0,31020,39
22859,,Arianna,E,Sanders,,5289 Birch Park Rd,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0194,7/24/1971,Bachelors ,Professional,F,M,0,4,0,0,111376,59
25584,,Dominique,,Suri,,9937 Las Lomas Way,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0126,4/17/1959,Graduate Degree,Clerical,F,M,1,0,0,3,43837,47
26531,,Jeremy,,Reed,,7801 Midway Ct.,,Burlingame,California,United States,94010,452-555-0112,4/8/1969,Graduate Degree,Professional,M,M,1,2,5,5,116246,162
27726,,Sophia,,Hall,,8327 Roundhouse Place,,Lemon Grove,California,United States,91945,112-555-0152,3/26/1980,High School,Skilled Manual,F,S,0,2,0,0,49297,45
14000,,Terry,,Sharma,,6209 Willow Drive,,Beaverton,Oregon,United States,97005,148-555-0148,4/26/1977,Partial High School,Clerical,M,S,0,2,0,0,43947,66
26227,,Joe,,Gutierrez,,Höhenstr 7477,,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0197,2/4/1972,Partial College,Clerical,M,S,1,0,2,2,54172,87
25273,,Karl,M,Rai,,9436 Oakmead,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0175,6/5/1943,Graduate Degree,Management,M,M,0,1,0,2,110433,74
16841,,James,E,Turner,,7848 York Dr.,,Westminster,British Columbia,Canada,V3L 1H4,602-555-0192,11/16/1964,Partial College,Professional,M,M,1,1,3,4,121854,137
26495,,Allison,,Baker,,2976 Dumbarton Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,856-555-0149,12/16/1948,High School,Professional,F,S,1,2,1,2,50996,45
19010,,Naomi,,Ortega,,8868 Sudan Loop,,Concord,California,United States,94519,237-555-0193,6/8/1950,Partial College,Professional,F,M,1,1,1,2,92817,58
24950,,Stephanie,,Alexander,,3475 Chablis Court,,Torrance,California,United States,90505,113-555-0175,9/28/1941,Bachelors ,Management,F,S,1,2,0,4,57722,40
17915,,Aimee,,Li,,9407 StandingView Dr. Ave,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0168,2/19/1978,High School,Manual,F,S,0,0,1,1,14696,46
11129,,Julia,M,Wright,,7397 Central Blvd.,,Sedro Woolley,Washington,United States,98284,456-555-0174,8/5/1975,High School,Skilled Manual,F,S,1,1,0,0,32122,37
20643,,Abigail,,Patterson,,324 Woodbury Place,,Imperial Beach,California,United States,91932,132-555-0110,1/15/1934,Bachelors ,Management,F,M,1,1,0,4,112045,52
20972,,Francisco,A,Vance,,9457 Roxbury Dr.,,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0169,6/14/1937,Bachelors ,Clerical,M,M,1,0,0,1,29418,57
24455,,Alejandro,M,Chander,,9780 Ridgeview Dr.,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0130,9/11/1964,Bachelors ,Professional,M,M,0,3,4,4,97639,140
16822,,Marshall,,Lin,,7070 W. Watson Court,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0198,11/28/1958,Partial College,Professional,M,M,0,3,3,3,170255,140
12305,,Xavier,,Bailey,,6720 Bryce Dr.,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0129,7/6/1954,Partial College,Professional,M,M,0,1,2,4,120569,116
16658,,Ashlee,E,Raje,,7281 Barberry Court,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0174,4/15/1955,High School,Skilled Manual,F,S,1,2,0,2,97474,55
24055,,Louis,,Goel,,7832 Prospect St.,,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0172,6/16/1967,Partial High School,Manual,M,S,1,1,3,3,13897,85
17809,,Josue,A,Blanco,,"118, rue Marbeuf",,Orleans,Loiret,France,45000,1 (11) 500 555-0140,2/26/1963,Partial High School,Manual,M,S,1,2,2,3,22165,79
16114,,Gavin,,Ross,,142 Mt. Trinity Court,,Glendale,California,United States,91203,626-555-0177,3/14/1963,Bachelors ,Professional,M,M,1,2,2,4,102035,115
18019,,Yolanda,W,Raji,,Königstr 57,,München,Hamburg,Germany,80074,1 (11) 500 555-0171,12/23/1963,Bachelors ,Skilled Manual,F,M,1,0,0,1,37047,44
29356,,Casey,S,Diaz,,Postfach 99 92 92,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0111,8/2/1968,Graduate Degree,Clerical,M,M,1,0,0,0,83680,82
22559,,Stacy,,Vazquez,,1453 Asilomar Dr.,,York,England,United Kingdom,YO15,1 (11) 500 555-0179,11/12/1957,Partial College,Manual,F,S,1,0,0,1,21121,40
25953,,Hunter,A,Butler,,701 Golf Club Road,,Concord,California,United States,94519,153-555-0152,11/11/1975,High School,Skilled Manual,M,M,1,2,0,0,56189,72
11742,,Edward,,Lewis,,3508 Canning Road,,Redwood City,California,United States,94063,936-555-0189,11/2/1958,Bachelors ,Professional,M,S,0,1,2,3,115279,102
15513,,Madeline,E,Perez,,734 Mt. Tamalpais Place,,Renton,Washington,United States,98055,772-555-0115,10/20/1969,Graduate Degree,Professional,F,S,1,2,5,5,88493,87
27578,,Courtney,,Carter,,6681 Golf Club Rd.,,Lakewood,California,United States,90712,172-555-0126,11/8/1958,Bachelors ,Professional,F,M,1,1,0,1,80047,49
13949,,Dwayne,R,Ramos,,9836 Hanson Lane,,Berkeley,California,United States,94704,851-555-0139,9/13/1959,Graduate Degree,Professional,M,M,1,0,0,2,144197,87
25052,,Sandra,A,Lin,,5583 Peterson Pl.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0137,1/24/1956,High School,Skilled Manual,F,S,0,2,0,2,102920,48
26586,,Alexandra,,Baker,,3173 Hilltop Dr.,,Bremerton,Washington,United States,98312,996-555-0185,7/12/1976,Partial College,Professional,F,M,1,2,0,0,76938,51
13493,,Valerie,R,Zhao,,6283 San Marino Ct.,,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0186,11/7/1964,Graduate Degree,Manual,F,M,1,0,0,1,23894,45
25684,,Jermaine,D,Sanchez,,Rotthäuser Weg 7766,,Saarbrücken,Saarland,Germany,66001,1 (11) 500 555-0178,3/3/1962,Graduate Degree,Manual,M,S,0,0,0,1,46184,65
11956,,Alexandria,,Sandberg,,844 Sol Street,,Beverly Hills,California,United States,90210,998-555-0194,9/3/1974,High School,Skilled Manual,F,S,1,2,0,0,43683,46
12052,,Makayla,R,Ward,,9023 Brush Creek Court,,Redwood City,California,United States,94063,328-555-0112,5/27/1967,Bachelors ,Management,F,S,0,2,1,1,138105,64
12893,,Brittany,R,Foster,,2546 Woodchuck Pl,,Redwood City,California,United States,94063,442-555-0178,4/4/1972,Graduate Degree,Professional,F,M,1,0,0,2,88942,50
19403,,Morgan,G,Cook,,9030 Louisiana Dr.,,Long Beach,California,United States,90802,173-555-0114,6/4/1967,Graduate Degree,Professional,F,S,0,1,0,0,104589,60
17879,,Seth,,Rivera,,4145 North Main St.,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0139,8/28/1961,Bachelors ,Manual,M,M,1,0,0,1,37635,71
18011,,Frank,,Gomez,,"22, rue de Bas Marin",,Paris,Seine (Paris),France,75008,1 (11) 500 555-0123,5/3/1965,Partial College,Clerical,M,S,1,1,2,2,48630,89
24525,,James,L,Nelson,,6909 Hamilton Avenue,,Langford,British Columbia,Canada,V9,551-555-0196,2/2/1968,Bachelors ,Management,M,M,1,1,4,4,134601,148
11693,,Hailey,W,Diaz,,9063 Vista Aven.,,Haney,British Columbia,Canada,V2W 1W2,835-555-0168,9/24/1964,Bachelors ,Skilled Manual,F,S,0,2,4,4,44958,71
17014,,Michael,,Harris,,475 Santa Maria,,Santa Cruz,California,United States,95062,833-555-0154,10/27/1962,Bachelors ,Professional,M,S,1,1,0,1,102939,82
21740,,Taylor,,Walker,,3274 Corrinne Court,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0184,10/26/1962,Graduate Degree,Clerical,F,M,1,0,0,1,44734,50
11099,,Adam,,Ross,,4378 Westminster Place,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0186,3/8/1961,Bachelors ,Professional,M,M,1,1,0,1,103866,83
13821,,Allen,O,Lopez,,619 Natalie Drive,,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0195,5/15/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,67438,75
16708,,Kellie,,Sanz,,3189 La Salle St.,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0137,10/11/1958,Bachelors ,Management,F,S,0,1,0,2,102115,52
22695,,Darren,,Martin,,5457 Woodcrest Dr.,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0174,8/17/1978,Partial College,Clerical,M,S,1,3,4,4,48945,109
22902,,Pedro,,Madan,,8746 Gonzalez Ct,,Bellingham,Washington,United States,98225,702-555-0192,5/25/1958,Graduate Degree,Professional,M,M,1,1,4,5,108390,143
25442,,Melvin,A,Goel,,"92, rue Saint-Lazare",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0179,5/4/1968,Graduate Degree,Clerical,M,M,1,0,0,0,65935,76
12425,,Brandon,C,White,,9146 Columbia River Ct.,,Walla Walla,Washington,United States,99362,716-555-0187,3/5/1954,High School,Clerical,M,M,1,1,0,1,61719,78
15469,,Fernando,L,Williams,,7172 Parkway Drive,,Santa Cruz,California,United States,95062,133-555-0176,10/28/1970,Graduate Degree,Professional,M,M,1,0,0,1,130643,84
11992,,Tonya,,Chande,,4766 Palm Ave,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0177,6/13/1961,Partial College,Skilled Manual,F,S,1,1,0,1,85909,47
13426,,Taylor,,Williams,,5272 Mill Rd.,,Bellflower,California,United States,90706,526-555-0132,6/12/1964,Bachelors ,Management,F,S,1,4,2,3,129946,75
15035,,Jay,S,Mehta,,8408 Garcia Ranch Road,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0197,2/11/1979,High School,Manual,M,S,0,0,1,1,15281,67
24255,,Chloe,J,Lee,,9342 Temple Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,769-555-0122,9/12/1977,Partial High School,Clerical,F,S,0,2,0,0,39895,46
24578,,Meredith,Y,Lopez,,"1005, rue des Bouchers",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0131,4/7/1947,Partial High School,Skilled Manual,F,S,0,2,0,5,90580,54
22505,,Julie,,Shen,,844 Raven Court,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0121,10/25/1962,Partial College,Clerical,F,M,0,1,0,1,12603,40
15656,,Darryl,,Zhao,,Moritzstr 44,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0156,6/15/1960,Partial College,Manual,M,S,0,0,1,1,23127,71
16137,,Timothy,A,King,,3774 Napa Court,,Olympia,Washington,United States,98501,939-555-0124,3/15/1967,Partial College,Skilled Manual,M,S,1,1,0,0,58114,71
15269,,Chloe,W,King,,4719 Delaware Drive,,Everett,Washington,United States,98201,940-555-0133,5/20/1976,High School,Skilled Manual,F,M,1,2,0,0,37347,50
28934,,Ricardo,,Nara,,1942 Rock Island Drive,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0165,10/4/1974,Bachelors ,Professional,M,M,0,3,0,0,109438,81
14522,,Omar,C,Zheng,,8527 Rock Oak Road,,Melton,Victoria,Australia,3337,1 (11) 500 555-0164,8/20/1947,High School,Skilled Manual,M,M,1,2,0,4,20352,59
11730,,Emma,,Torres,,6062 Mota Dr.,,Redmond,Washington,United States,98052,192-555-0182,10/2/1960,Partial College,Skilled Manual,F,M,1,1,0,1,68001,52
13063,,Jessica,,Johnson,,8060 Roslyn Drive,,Olympia,Washington,United States,98501,156-555-0112,3/14/1974,High School,Skilled Manual,F,S,1,2,0,0,33843,43
20991,,Frederick,,Sai,,8032 Gumwood,Unit 7c,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0139,12/6/1976,High School,Manual,M,M,1,0,1,1,15527,74
19175,,Wayne,E,Sharma,,7960 South Creek Dr.,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0173,2/20/1972,Partial High School,Manual,M,S,0,2,0,0,14747,59
24976,,Stephanie,,Cooper,,4365 B Eagle Peak Rd.,,Shawnee,British Columbia,Canada,V9B 2C3,852-555-0119,7/17/1949,Partial College,Professional,F,M,1,2,1,2,69954,59
26575,,Toni,E,Gonzalez,,2657 Honey Trail Lane,,Burlingame,California,United States,94010,113-555-0174,7/8/1975,High School,Skilled Manual,F,S,0,2,0,0,42454,44
21531,,Kari,C,Vance,,"33, place de la République",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0146,2/10/1953,Bachelors ,Management,F,M,1,4,4,4,111940,88
12289,,Joseph,T,Taylor,,6093 Midway Ct.,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0138,3/23/1968,High School,Manual,M,S,1,1,2,2,16814,74
23129,,Misty,R,Ashe,,2702 North Ridge Dr.,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0192,10/4/1959,Bachelors ,Management,F,M,1,1,2,4,144640,76
21111,,Ricardo,,Deng,,6445 Heartwood Drive,,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0163,12/16/1978,Partial College,Clerical,M,S,1,2,4,4,44911,106
17002,,Dylan,,Martin,,9444 Warmcastle Ct.,,Oregon City,Oregon,United States,97045,489-555-0118,12/15/1963,Bachelors ,Professional,M,S,1,2,2,4,97922,99
15626,,Eduardo,F,White,,Parkstr 851,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0178,7/23/1972,Partial College,Clerical,M,M,1,1,1,1,51552,81
18479,,Stacey,G,Chen,,8470 Cliffside Drive,,Burien,Washington,United States,98168,997-555-0119,10/19/1973,Partial College,Professional,F,M,1,2,0,0,74026,48
14727,,Anna,S,Bryant,,4698 G Street,,Milwaukie,Oregon,United States,97222,223-555-0146,7/6/1966,Graduate Degree,Skilled Manual,F,S,1,0,0,0,91636,54
25510,,Grant,A,Kumar,,9997 Montgomery Ave.,,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0193,10/28/1977,Partial College,Clerical,M,S,0,1,0,0,53202,62
12467,,Jennifer,L,Jones,,"2, place de la République",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0197,4/7/1967,Partial College,Manual,F,S,0,1,1,1,30403,47
